"","Algorithm","X","N","Y","sd","se","ci","upper","lower"
"45","FaceRecognition",0.00183878,10,0.8435202,0.0466907801624451,0.0147649211043533,0.0334005720343632,0.876920772034363,0.810119627965637
"46","FaceRecognition",0.00186441,10,0.841339,0.0473415244931269,0.0149707045302929,0.0338660864853377,0.875205086485338,0.807472913514662
"47","FaceRecognition",0.0018904,10,0.8391272,0.0480014903583443,0.015179404061498,0.0343381976247259,0.873465397624726,0.804789002375274
"48","FaceRecognition",0.00191675,10,0.8368846,0.0486706024942732,0.0153909958974576,0.0348168516120314,0.871701451612031,0.802067748387969
"49","FaceRecognition",0.00194347,10,0.8346111,0.0493488517111707,0.0156054771321197,0.0353020418733082,0.869913141873308,0.799309058126692
"50","FaceRecognition",0.00197056,10,0.8323056,0.0500368851886064,0.015823052421634,0.0357942313729309,0.868099831372931,0.796511368627069
"51","FaceRecognition",0.00199803,10,0.8299679,0.0507343476123972,0.0160436094057901,0.0362931659344447,0.866261065934445,0.793674734065555
"52","FaceRecognition",0.00202588,10,0.8275979,0.0514416629968139,0.0162672821696735,0.0367991488793865,0.864397048879386,0.790798751120614
"53","FaceRecognition",0.00205412,10,0.8251948,0.0521586571844875,0.0164940156398886,0.0373120556230795,0.862506855623079,0.787882744376921
"54","FaceRecognition",0.00208275,10,0.8227578,0.0528856723630218,0.0167239180256568,0.0378321309517896,0.86058993095179,0.78492566904821
"55","FaceRecognition",0.00211178,10,0.8202873,0.0536229290717444,0.0169570590676371,0.0383595326298475,0.858646832629848,0.781927767370153
"56","FaceRecognition",0.00214122,10,0.8177822,0.0543704312487751,0.0171934400111722,0.0388942634744145,0.856676463474415,0.778887936525586
"57","FaceRecognition",0.00217107,10,0.8152422,0.0551282082116064,0.0174330701272674,0.0394363444579613,0.854678544457961,0.775805855542039
"58","FaceRecognition",0.00220133,10,0.8126666,0.055896768865472,0.0176761103458877,0.0399861396293614,0.852652739629361,0.772680460370639
"59","FaceRecognition",0.00223202,10,0.8100554,0.0566759600559767,0.0179225122353611,0.0405435394285605,0.85059893942856,0.769511860571439
"60","FaceRecognition",0.00226313,10,0.8074076,0.0574660137012401,0.0181723491346361,0.0411087097597869,0.848516309759787,0.766298890240213
"61","FaceRecognition",0.00229468,10,0.8047231,0.058267091267427,0.0184256721037976,0.0416817661289769,0.846404866128977,0.763041333871023
"62","FaceRecognition",0.00232666,10,0.802001,0.0590792588289476,0.0186825020374086,0.042262755802916,0.844263755802916,0.759738244197084
"63","FaceRecognition",0.0023591,10,0.7992409,0.0599028953287457,0.0189429587677497,0.0428519498610561,0.842092849861056,0.756388950138944
"64","FaceRecognition",0.00239198,10,0.7964426,0.0607377679760387,0.0192069686799117,0.0434491817749031,0.839891781774903,0.752993418225097
"65","FaceRecognition",0.00242532,10,0.7936049,0.0615843572300088,0.0194746837084286,0.0440547952442512,0.837659695244251,0.749550104755749
"66","FaceRecognition",0.00245913,10,0.790728,0.0624428958845155,0.0197461774691823,0.0446689567997954,0.835396956799795,0.746059043200205
"67","FaceRecognition",0.00249341,10,0.7878111,0.0633132535404537,0.0200214087263553,0.0452915731596352,0.833102673159635,0.742519526840365
"68","FaceRecognition",0.00252817,10,0.7848532,0.0641958590249835,0.0203005130870024,0.0459229510882412,0.830776151088241,0.738930248911759
"69","FaceRecognition",0.00256341,10,0.7818542,0.0650906593910029,0.0205834738077798,0.0465630527095382,0.828417252709538,0.735291147290462
"70","FaceRecognition",0.00259914,10,0.7788132,0.0659980357700978,0.0208704114130774,0.0472121506686384,0.826025350668638,0.731601049331361
"71","FaceRecognition",0.00263537,10,0.7757299,0.0669179956006687,0.021161328255124,0.0478702502866529,0.823600150286653,0.727859649713347
"72","FaceRecognition",0.00267211,10,0.7726038,0.0678508386238192,0.0214563191203793,0.0485375659854502,0.82114136598545,0.72406623401455
"73","FaceRecognition",0.00270935,10,0.7694341,0.0687965350846651,0.0217553745995227,0.0492140764796683,0.818648176479668,0.720220023520332
"74","FaceRecognition",0.00274712,10,0.76622,0.0697557466019826,0.0220587039147816,0.0499002550628679,0.816120255062868,0.716319744937132
"75","FaceRecognition",0.00278541,10,0.7629612,0.07072790738661,0.0223661281479135,0.0505956969938651,0.813556896993865,0.712365503006135
"76","FaceRecognition",0.00282424,10,0.7596571,0.071713802454928,0.0226778955428947,0.0513009638395488,0.810958063839549,0.708356136160451
"77","FaceRecognition",0.00286361,10,0.7563068,0.0727135066328426,0.0229940297617543,0.0520161091271477,0.808322909127148,0.704290690872852
"78","FaceRecognition",0.00290353,10,0.7529099,0.0737271319400124,0.0233145662282188,0.0527412129906982,0.805651112990698,0.700168687009302
"79","FaceRecognition",0.002944,10,0.7494656,0.0747548017739775,0.0236395439640164,0.0534763637034829,0.802941963703483,0.695989236296517
"80","FaceRecognition",0.00298504,10,0.7459731,0.0757969327105142,0.0239690947019745,0.0542218592658601,0.80019495926586,0.69175124073414
"81","FaceRecognition",0.00302665,10,0.7424322,0.076853340090504,0.0243031600477524,0.0549775675806542,0.797409767580654,0.687454632419346
"82","FaceRecognition",0.00306884,10,0.7388419,0.0779246058934888,0.0246419240394405,0.0557439049709496,0.79458580497095,0.68309799502905
"83","FaceRecognition",0.00311162,10,0.7352014,0.0790107922560794,0.0249854063263605,0.0565209158865999,0.7917223158866,0.6786804841134
"84","FaceRecognition",0.00315499,10,0.7315104,0.0801123923292215,0.0253337628565342,0.0573089531065399,0.78881935310654,0.67420144689346
"85","FaceRecognition",0.00319897,10,0.7277677,0.0812288801433606,0.0256868273037844,0.0581076403748164,0.785875340374816,0.669660059625184
"86","FaceRecognition",0.00324356,10,0.7239731,0.0823614537895139,0.026044978537757,0.0589178347541125,0.782890934754113,0.665055265245888
"87","FaceRecognition",0.00328877,10,0.7201253,0.0835093855737186,0.0264079864414158,0.0597390156835266,0.779864315683527,0.660386284316473
"88","FaceRecognition",0.00333462,10,0.7163118,0.0846320284260699,0.0267629972826496,0.0605421060008947,0.776853906000895,0.655769693999105
"89","FaceRecognition",0.0033811,10,0.715531,0.0843178215022713,0.0266636363290698,0.0603173359080516,0.775848335908052,0.655213664091948
"90","FaceRecognition",0.00342823,10,0.714739,0.0840040570885319,0.0265644153094574,0.0600928823678353,0.774831882367835,0.654646117632165
"91","FaceRecognition",0.00347602,10,0.7139362,0.083690734588457,0.0264653340352159,0.0598687449536107,0.773804944953611,0.654067455046389
"92","FaceRecognition",0.00352447,10,0.7131222,0.0833783950750366,0.0263665636086482,0.0596453107256779,0.772767510725678,0.653476889274322
"93","FaceRecognition",0.0035736,10,0.7122968,0.0830672877956981,0.0262681828487114,0.0594227579849053,0.771719557984905,0.652874042015095
"94","FaceRecognition",0.00362342,10,0.7114599,0.0827575851501104,0.0261702462729677,0.0592012100585868,0.770661110058587,0.652258689941413
"95","FaceRecognition",0.00367392,10,0.7106114,0.0824493261884737,0.0260727662301746,0.0589806948815526,0.769592094881553,0.651630705118447
"96","FaceRecognition",0.00372514,10,0.7097509,0.0821431583280068,0.025975947451633,0.0587616755881814,0.768512575588181,0.650989224411819
"97","FaceRecognition",0.00377706,10,0.7088787,0.0818389366527667,0.0258797441108979,0.0585440485118524,0.767422748511852,0.650334651488148
"98","FaceRecognition",0.00382971,10,0.7079942,0.0815373538526293,0.0257843752557414,0.0583283091730522,0.766322509173052,0.649665890826948
"99","FaceRecognition",0.0038831,10,0.7070974,0.0812383531675635,0.0256898229370655,0.0581144169681004,0.7652118169681,0.6489829830319
"100","FaceRecognition",0.00393723,10,0.7061878,0.0809424304906477,0.0255962439700307,0.0579027266375353,0.764090526637535,0.648285073362465
"101","FaceRecognition",0.00399211,10,0.7052661,0.0806498687791865,0.0255037278335933,0.057693440596819,0.762959540596819,0.647572659403181
"102","FaceRecognition",0.00404776,10,0.7043311,0.080360558622374,0.0254122399290185,0.0574864805781757,0.761817580578176,0.646844619421824
"103","FaceRecognition",0.00410418,10,0.7033832,0.0800759511780326,0.0253222391527026,0.0572828846773754,0.760666084677375,0.646100315322625
"104","FaceRecognition",0.00416139,10,0.7024219,0.0797953954205518,0.0252335196322713,0.0570821871787517,0.759504087178752,0.645339712821248
"105","FaceRecognition",0.0042194,10,0.7014474,0.0795196312396435,0.0251463153413952,0.0568849173675196,0.758332317367519,0.64456248263248
"106","FaceRecognition",0.00427821,10,0.7004594,0.0792494113685816,0.0250608643152359,0.0566916137166249,0.757151013716625,0.643767786283375
"107","FaceRecognition",0.00433785,10,0.6994575,0.0789843837212986,0.0249770552144029,0.0565020243588679,0.755959524358868,0.642955475641132
"108","FaceRecognition",0.00439832,10,0.6984416,0.078725709158374,0.0248952551352439,0.0563169797238808,0.754758579723881,0.642124620276119
"109","FaceRecognition",0.00445963,10,0.6974116,0.0784732967111177,0.0248154353109332,0.0561364147365831,0.753548014736583,0.641275185263417
"110","FaceRecognition",0.00452179,10,0.6963673,0.0782284389621547,0.0247380044919867,0.0559612540548819,0.752328554054882,0.640406045945118
"111","FaceRecognition",0.00458482,10,0.6953082,0.0779908184721481,0.0246628622952721,0.0557912705963556,0.751099470596356,0.639516929403644
"112","FaceRecognition",0.00464873,10,0.6942346,0.0777610781449606,0.0245902120248416,0.0556269242667221,0.749861524266722,0.638607675733278
"113","FaceRecognition",0.00471354,10,0.693146,0.0775398912474519,0.0245202665863703,0.055468696692079,0.748614696692079,0.637677303307921
"114","FaceRecognition",0.00477924,10,0.6920419,0.0773279307329075,0.0244532387863721,0.0553170692742066,0.747358969274207,0.636724830725793
"115","FaceRecognition",0.00484586,10,0.6909229,0.0771257627867195,0.0243893076683889,0.0551724470377351,0.746095347037735,0.635750452962265
"116","FaceRecognition",0.00491341,10,0.6897881,0.0769337899891848,0.0243286005394885,0.0550351179712602,0.74482321797126,0.63475298202874
"117","FaceRecognition",0.0049819,10,0.6886376,0.0767524130799807,0.0242712441246838,0.0549053687466774,0.743542968746677,0.633732231253323
"118","FaceRecognition",0.00505134,10,0.6874708,0.0765827530145586,0.0242175929012131,0.0547840012472103,0.74225480124721,0.63268679875279
"119","FaceRecognition",0.00512175,10,0.6862879,0.0764252700056293,0.0241677924011138,0.0546713446891996,0.740959244689199,0.6316165553108
"120","FaceRecognition",0.00519315,10,0.6850884,0.0762807254891795,0.0241220834115869,0.054567943771137,0.739656343771137,0.630520456228863
"121","FaceRecognition",0.00526554,10,0.6838721,0.07614971440444,0.0240806540689363,0.05447422408691,0.73834632408691,0.62939787591309
"122","FaceRecognition",0.00533894,10,0.6826391,0.0760328817529334,0.0240437083405525,0.0543906470428119,0.737029747042812,0.628248452957188
"123","FaceRecognition",0.00541336,10,0.6813888,0.0759311237691399,0.0240115296406631,0.0543178537663675,0.735706653766368,0.627070946233632
"124","FaceRecognition",0.00548882,10,0.6801211,0.07584481040102,0.0239842349570852,0.0542561089024053,0.734377208902405,0.625864991097595
"125","FaceRecognition",0.00556533,10,0.6788357,0.0757750098398762,0.023962162081568,0.0542061765889505,0.733041876588951,0.624629523411049
"126","FaceRecognition",0.00564291,10,0.6775325,0.0757225304255976,0.0239455666336288,0.054168635077525,0.731701135077525,0.623363864922475
"127","FaceRecognition",0.00572157,10,0.6762111,0.0756881495853582,0.0239346944573261,0.0541440405060267,0.730355140506027,0.622067059493973
"128","FaceRecognition",0.00580132,10,0.6748712,0.0756724561188988,0.0239297317474866,0.0541328140764164,0.729004014076416,0.620738385923584
"129","FaceRecognition",0.00588219,10,0.6735125,0.0756764544510231,0.023930996131122,0.0541356743109138,0.727648174310914,0.619376825689086
"130","FaceRecognition",0.00596418,10,0.672135,0.0757010213610828,0.0239387648702081,0.0541532484196834,0.726288248419683,0.617981751580317
"131","FaceRecognition",0.00604732,10,0.6707384,0.0757467920350426,0.0239532388281835,0.0541859907873915,0.724924390787391,0.616552409212608
"132","FaceRecognition",0.00613162,10,0.6693221,0.0758146529980261,0.0239746983489076,0.0542345355959075,0.723556635595908,0.615087564404093
"133","FaceRecognition",0.00621709,10,0.6678863,0.0759059743967642,0.02400357671082,0.0542998629891577,0.722186162989158,0.613586437010842
"134","FaceRecognition",0.00630375,10,0.6664304,0.0760205858540961,0.024039820035932,0.0543818510866635,0.720812251086663,0.612048548913336
"135","FaceRecognition",0.00639162,10,0.6649541,0.0761601248094361,0.0240839461280515,0.0544816712420179,0.719435771242018,0.610472428757982
"136","FaceRecognition",0.00648072,10,0.6634571,0.0763253220707984,0.0241361860889642,0.0545998462437808,0.718056946243781,0.608857253756219
"137","FaceRecognition",0.00657106,10,0.6619396,0.0765171956653463,0.0241968618471257,0.0547371043447141,0.716676704344714,0.607202495655286
"138","FaceRecognition",0.00666265,10,0.6604008,0.0767362159562803,0.0242661221444402,0.0548937820223814,0.715294582022381,0.605507017977619
"139","FaceRecognition",0.00675553,10,0.6593293,0.076292305812797,0.0241257454314542,0.0545762278356102,0.71390552783561,0.60475307216439
"140","FaceRecognition",0.0068497,10,0.658265,0.075819155458528,0.0239761221519337,0.0542377564621215,0.712502756462121,0.604027243537879
"141","FaceRecognition",0.00694518,10,0.6571861,0.0753487615904277,0.0238273705498763,0.0539012569600496,0.71108735696005,0.60328484303995
"142","FaceRecognition",0.00704199,10,0.656092,0.0748805440284724,0.0236793071562493,0.0535663142936082,0.709658314293608,0.602525685706392
"143","FaceRecognition",0.00714015,10,0.6549829,0.0744161831405717,0.0235324633500429,0.0532341305255857,0.708217030525586,0.601748769474414
"144","FaceRecognition",0.00723968,10,0.6538584,0.0739551786800627,0.0233866809393723,0.0529043478010773,0.706762747801077,0.600954052198923
"145","FaceRecognition",0.0073406,10,0.652718,0.0734983222302841,0.0232422102448684,0.0525775323846909,0.705295532384691,0.600140467615309
"146","FaceRecognition",0.00744292,10,0.6515616,0.073046599265583,0.0230993629008825,0.0522543892423065,0.703815989242306,0.599307210757693
"147","FaceRecognition",0.00754667,10,0.6503893,0.0726001439531019,0.0229581813347902,0.0519350143513158,0.702324314351316,0.598454285648684
"148","FaceRecognition",0.00765187,10,0.6492006,0.0721596218750871,0.0228188760221785,0.0516198838405754,0.700820483840575,0.597580716159425
"149","FaceRecognition",0.00775853,10,0.6479953,0.0717261175507221,0.0226817899181259,0.0513097735283727,0.699305073528373,0.596685526471627
"150","FaceRecognition",0.00786668,10,0.6467733,0.071299873690164,0.0225469997743233,0.0510048570390949,0.697778157039095,0.595768442960905
"151","FaceRecognition",0.00797634,10,0.6455341,0.0708815504508911,0.0224147143508951,0.050705606620953,0.696239706620953,0.594828493379047
"152","FaceRecognition",0.00808753,10,0.6442777,0.070472572723247,0.0222853842377315,0.0504130415790946,0.694690741579095,0.593864658420905
"153","FaceRecognition",0.00820026,10,0.6430036,0.0700728621050974,0.0221589846419009,0.0501271058280115,0.693130705828012,0.592876494171989
"154","FaceRecognition",0.00831457,10,0.6417122,0.0696839658662195,0.0220360048530682,0.0498489062178242,0.691561106217824,0.591863293782176
"155","FaceRecognition",0.00843047,10,0.6404023,0.0693065975070997,0.0219166704998983,0.049578953156033,0.689981253156033,0.590823346843967
"156","FaceRecognition",0.00854799,10,0.6390744,0.0689412274222681,0.0218011303342026,0.0493175831426136,0.688391983142614,0.589756816857386
"157","FaceRecognition",0.00866714,10,0.637728,0.0685896279152727,0.0216899448075728,0.0490660640071486,0.686794064007149,0.588661935992851
"158","FaceRecognition",0.00878795,10,0.6363629,0.0682520765194079,0.0215832016837426,0.0488245942849967,0.685187494284997,0.587538305715003
"159","FaceRecognition",0.00891045,10,0.6349784,0.0679297975661475,0.0214812881303189,0.0485940498101328,0.683572449810133,0.586384350189867
"160","FaceRecognition",0.00903466,10,0.6335749,0.0676239402076743,0.0213845675411291,0.0483752526365071,0.681950152636507,0.585199647363493
"161","FaceRecognition",0.0091606,10,0.632152,0.0673355756524324,0.0212933786620265,0.0481689690604776,0.680320969060478,0.583983030939522
"162","FaceRecognition",0.00928829,10,0.630709,0.0670657820087446,0.0212080624207975,0.0479759703142786,0.678684970314279,0.582733029685721
"163","FaceRecognition",0.00941777,10,0.6292459,0.0668162041082351,0.0211291389588723,0.0477974330395715,0.677043333039572,0.581448466960429
"164","FaceRecognition",0.00954905,10,0.6277626,0.066587218503587,0.0210567273526644,0.0476336266059186,0.675396226605919,0.580128973394081
"165","FaceRecognition",0.00968215,10,0.6262582,0.0663809508682859,0.0209914997991515,0.0474860716285277,0.673744271628528,0.578772128371472
"166","FaceRecognition",0.00981712,10,0.6247334,0.0661980131695808,0.0209336498193698,0.0473552058823967,0.672088605882397,0.577378194117603
"167","FaceRecognition",0.00995396,10,0.6231869,0.0660398653398082,0.0208836390844603,0.0472420737402045,0.670428973740204,0.575944826259795
"168","FaceRecognition",0.0100927,10,0.6217302,0.0659352032036841,0.0208505420109673,0.0471672029583345,0.668897402958335,0.574562997041665
"169","FaceRecognition",0.0102334,10,0.6203094,0.0658615144293944,0.0208272395744931,0.0471144891847539,0.667423889184754,0.573194910815246
"170","FaceRecognition",0.010376,10,0.6188685,0.0658032024976326,0.02080879972258,0.0470727753416676,0.665941275341668,0.571795724658333
"171","FaceRecognition",0.0105207,10,0.6174078,0.0657611813742221,0.0207955114765983,0.0470427152408392,0.664450515240839,0.570365084759161
"172","FaceRecognition",0.0106673,10,0.6159265,0.0657359619289337,0.0207875363877546,0.0470246743364874,0.662951174336487,0.568901825663513
"173","FaceRecognition",0.010816,10,0.6144247,0.0657285820257993,0.020785202657473,0.0470193950718148,0.661444095071815,0.567405304928185
"174","FaceRecognition",0.0109668,10,0.6129019,0.0657395301447733,0.0207886647566782,0.0470272268843302,0.65992912688433,0.56587467311567
"175","FaceRecognition",0.0111197,10,0.611358,0.0657699445643677,0.0207982826406413,0.0470489840494282,0.658406984049428,0.564309015950572
"176","FaceRecognition",0.0112747,10,0.6097924,0.0658202837162594,0.0208142012781872,0.0470849945093747,0.656877394509375,0.562707405490625
"177","FaceRecognition",0.0114318,10,0.608205,0.0658913824444779,0.0208366846701783,0.0471358554756114,0.655340855475611,0.561069144524388
"178","FaceRecognition",0.0115912,10,0.6065958,0.0659840935391082,0.0208660024925182,0.0472021769974153,0.653797976997415,0.559393623002585
"179","FaceRecognition",0.0117528,10,0.6049636,0.0660990795131739,0.0209023642502203,0.0472844330080531,0.652248033008053,0.557679166991947
"180","FaceRecognition",0.0119166,10,0.6033092,0.0662374677350784,0.0209461264484762,0.0473834299782974,0.650692629978297,0.555925770021703
"181","FaceRecognition",0.0120827,10,0.6016315,0.066399756593011,0.0209974466914697,0.0474995244335816,0.649131024433582,0.554131975566418
"182","FaceRecognition",0.0122511,10,0.5999303,0.0665868354040213,0.0210566062059445,0.0476333525529986,0.647563652552999,0.552296947447001
"183","FaceRecognition",0.0124219,10,0.5982054,0.0667992325790915,0.0211237720901253,0.0477852923389937,0.645990692338994,0.550420107661006
"184","FaceRecognition",0.0125951,10,0.5964565,0.0670380547736383,0.0211992942991821,0.0479561354451619,0.644412635445162,0.548500364554838
"185","FaceRecognition",0.0127706,10,0.5946833,0.0673041592408836,0.0212834439203861,0.0481464951135154,0.642829795113515,0.546536804886485
"186","FaceRecognition",0.0129486,10,0.5928852,0.0675978501134138,0.0213763171289059,0.0483565889074004,0.6412417889074,0.5445286110926
"187","FaceRecognition",0.0131291,10,0.5910624,0.0679200676190607,0.0214782112508881,0.0485870894252896,0.63964948942529,0.54247531057471
"188","FaceRecognition",0.0133122,10,0.5892138,0.0682716816790746,0.0215894013795864,0.0488386189713569,0.638052418971357,0.540375181028643
"189","FaceRecognition",0.0134977,10,0.5883261,0.0683688786062619,0.0216201377467346,0.0489081494644595,0.637234249464459,0.539417950535541
"190","FaceRecognition",0.0136859,10,0.5875545,0.0684494769986513,0.0216456251963044,0.0489658060810653,0.636520306081065,0.538588693918935
"191","FaceRecognition",0.0138766,10,0.5867724,0.0685501663653059,0.0216774659697833,0.0490378349148595,0.635810234914859,0.537734565085141
"192","FaceRecognition",0.0140701,10,0.5859794,0.0686719226648627,0.0217159686923906,0.049124934124593,0.635104334124593,0.536854465875407
"193","FaceRecognition",0.0142662,10,0.585175,0.068814845999973,0.0217611650193642,0.0492271753193885,0.634402175319388,0.535947824680612
"194","FaceRecognition",0.0144651,10,0.5843599,0.0689808159570471,0.0218136493281156,0.049345903074365,0.633705803074365,0.535013996925635
"195","FaceRecognition",0.0146667,10,0.5835332,0.0691693631615745,0.0218732731893921,0.0494807816192252,0.633013981619225,0.534052418380775
"196","FaceRecognition",0.0148712,10,0.582695,0.069382172293913,0.0219405693458994,0.0496330161016971,0.632328016101697,0.533061983898303
"197","FaceRecognition",0.0150784,10,0.581845,0.0696191329305386,0.0220155028786535,0.0498025275295505,0.631647527529551,0.53204247247045
"198","FaceRecognition",0.0152886,10,0.5809833,0.0698815328777528,0.022098481027764,0.0499902371439165,0.630973537143916,0.530993062856083
"199","FaceRecognition",0.0155017,10,0.5801096,0.0701700344642292,0.0221897132399477,0.0501966187461859,0.630306218746186,0.529912981253814
"200","FaceRecognition",0.0157178,10,0.5792237,0.0704852969964501,0.0222894080062208,0.0504221439758039,0.629645843975804,0.528801556024196
"201","FaceRecognition",0.0159369,10,0.5783253,0.0708277907102855,0.0223977140282217,0.0506671492192476,0.628992449219248,0.527658150780753
"202","FaceRecognition",0.0161591,10,0.5774145,0.0711985986008308,0.0225149737790703,0.0509324092045376,0.628346909204538,0.526482090795462
"203","FaceRecognition",0.0163843,10,0.5764908,0.0715978605108654,0.0226412314809361,0.0512180239691719,0.627708823969172,0.525272776030828
"204","FaceRecognition",0.0166127,10,0.5755546,0.0720267597898324,0.0227768613417701,0.0515248400303468,0.627079440030347,0.524029759969653
"205","FaceRecognition",0.0168443,10,0.5743476,0.0719919873353201,0.0227658653261608,0.0514999653148739,0.625847565314874,0.522847634685126
"206","FaceRecognition",0.0170791,10,0.5730443,0.0718263966659271,0.0227135009587054,0.0513815088859593,0.624425808885959,0.521662791114041
